,ANALYSE 1,ANALYSE 2,ALGEBRE 2,PROCE FABRIC/DESSIN TECHN,ANALYSE DES CIRCUI /OPTIQ,ALGEBRE 1,CHIMIE,ELECTRICITE,THERMODYNAMIQUE,LANGUES,TECHNI D'EXPRESS & COMMU1,Mécanique du point,ELECTROMAGNETISME,ELECTRONIQUE,ANALYS NUMER /PROB & STAT,ALGORITHMIQUE & PROGRAMMA,BASE DE LA CONCEPTION,TECHNO/METALL ET THERMO,TECHNI DOC /PROD DOC/ENTR,DAO ET OUTILS DE MATLAB,ALGEBRE 3,MECANIQUE DU SOLIDE,TECHN D'EXPRE ET DE COMM,FILIERE,MOYENNE
130,17.537,15.161,14.862,9.916,15.44,18.463,17.243,12.883,15.52,15.073,15.745,11.541,12.045,13.676,15.318,16.094,12.192,15.264,17.7,18.165,19.241,13.215,13.44,0.0,15.032
131,13.432,10.034,11.727,9.515,13.042,9.108,9.469,12.433,12.253,12.238,11.216,9.248,12.594,12.515,9.576,10.982,11.265,15.874,12.163,16.547,13.992,11.285,12.503,0.0,11.87
132,7.49,9.824,13.467,9.073,13.001,17.171,15.629,12.624,13.57,14.514,14.413,10.898,12.066,14.006,11.002,13.371,11.792,16.864,16.043,16.847,12.64,11.617,13.695,0.0,13.114
133,17.299,15.696,14.561,9.637,15.465,18.427,17.478,12.651,15.997,15.932,16.061,11.167,11.976,13.516,15.294,15.849,12.699,15.457,18.206,17.983,18.931,12.89,13.493,0.0,15.073
134,10.479,12.194,12.883,9.698,13.85,14.296,12.897,12.0,13.982,12.616,11.512,9.595,13.474,15.164,8.837,9.68,14.734,14.458,13.764,13.115,19.354,11.449,10.843,0.0,12.647
135,6.013,8.746,8.939,8.366,11.474,9.599,8.565,10.162,10.747,14.354,13.622,9.178,9.253,9.497,10.425,10.366,12.135,12.485,14.482,11.739,13.659,7.323,11.386,1.0,10.544
136,9.379,8.04,9.241,11.033,13.099,17.842,12.561,13.303,13.6,13.126,12.166,11.344,8.969,10.353,10.295,11.987,11.386,15.493,12.7,16.229,14.702,8.758,13.227,2.0,12.123
137,10.667,12.45,9.009,10.184,13.962,13.822,13.116,12.343,14.075,13.762,13.084,10.104,9.355,11.927,11.4,8.958,13.926,15.213,15.96,13.376,11.267,7.674,11.691,0.0,12.058
138,13.493,10.122,11.752,9.313,12.753,9.427,9.285,12.28,11.88,12.481,11.261,9.111,12.807,12.204,9.212,10.51,11.334,16.502,12.033,16.25,14.135,10.625,12.699,0.0,11.803
139,13.656,14.068,18.531,10.491,14.933,19.012,16.478,12.451,16.484,15.0,12.475,10.975,11.834,16.568,14.531,16.335,16.309,15.741,15.555,17.452,17.819,12.053,13.359,0.0,14.874
140,5.297,9.035,12.161,7.199,12.086,12.688,11.189,9.159,11.204,12.918,11.669,9.963,10.477,11.218,9.949,10.537,11.852,13.129,14.65,10.444,11.029,5.807,11.555,2.0,10.662
141,9.949,12.569,9.819,8.315,12.863,15.65,14.083,8.533,11.273,13.072,12.585,9.384,10.045,11.107,7.853,7.78,11.878,12.802,15.277,13.421,12.584,8.442,12.939,0.0,11.401
142,5.04,10.151,11.661,8.831,13.758,15.513,12.966,13.539,13.758,13.395,13.954,9.148,7.296,13.261,10.23,12.463,11.274,14.345,15.865,14.205,13.303,7.29,13.563,2.0,11.948
143,9.215,8.833,9.443,7.731,11.834,10.523,10.75,12.346,8.036,11.976,11.905,9.734,11.43,11.531,7.884,5.894,10.274,11.662,11.702,11.391,5.056,7.983,11.302,1.0,9.932
144,9.778,5.029,10.082,10.817,11.979,11.004,10.73,7.042,6.321,12.876,14.003,7.771,8.678,9.998,8.587,16.312,11.909,13.986,13.937,14.345,13.177,5.254,13.613,0.0,10.749
145,5.317,5.396,7.234,11.571,11.582,15.133,12.068,10.649,8.545,14.827,12.746,9.934,7.438,10.663,8.814,11.023,11.354,14.716,10.65,14.732,11.032,6.971,13.893,1.0,10.708
146,7.117,6.766,9.242,9.255,11.08,10.601,13.938,8.759,14.552,11.047,12.969,8.169,8.989,10.174,9.923,11.089,11.408,13.71,13.54,13.763,7.805,6.931,11.628,2.0,10.541
147,17.359,15.481,14.754,9.576,15.319,18.102,17.17,12.624,15.787,15.557,15.903,11.096,12.24,13.138,15.79,15.951,12.547,15.684,17.969,17.629,19.288,12.958,13.136,0.0,15.003
148,12.515,10.565,16.386,10.475,14.209,14.208,14.961,9.227,13.579,13.847,14.205,10.267,10.026,13.185,10.083,16.543,13.298,15.198,14.553,11.455,13.546,10.536,14.589,1.0,12.933
149,7.269,4.829,11.921,9.544,11.98,11.839,11.238,10.283,14.341,13.397,15.82,9.565,5.72,11.22,11.412,7.921,13.104,13.366,15.152,12.745,14.421,7.719,13.849,0.0,11.246
150,8.101,6.96,10.742,11.546,10.849,14.258,12.235,10.707,10.357,12.969,12.533,9.631,9.175,11.478,9.887,9.843,10.738,14.313,14.802,12.119,12.045,7.694,12.458,1.0,11.106
151,10.551,13.287,16.188,10.574,15.634,15.308,16.043,12.354,16.589,14.634,14.095,11.377,11.316,13.218,13.935,9.736,12.502,16.832,14.197,11.58,18.297,5.147,13.18,2.0,13.329
152,5.479,7.776,10.586,11.173,11.961,14.791,12.521,9.45,10.744,14.074,13.043,7.972,9.164,9.165,9.729,14.639,11.102,14.209,13.183,14.585,12.402,7.119,11.047,0.0,11.127
153,7.691,13.895,14.444,13.619,13.476,17.929,15.917,13.06,15.936,14.525,14.378,11.463,10.519,15.111,14.319,14.814,14.414,16.471,15.617,16.595,17.567,11.166,14.771,0.0,14.248
154,12.226,11.607,12.185,8.784,14.016,15.006,13.235,13.136,12.251,13.258,12.194,10.651,10.747,13.578,8.269,9.581,11.414,13.343,12.346,10.489,12.482,8.769,12.87,2.0,11.845
155,10.493,10.509,13.01,12.777,10.888,17.663,16.259,11.357,13.597,13.514,13.839,8.732,7.777,11.964,11.864,11.494,11.383,14.561,15.736,14.584,10.333,7.527,11.902,0.0,12.251
156,9.096,11.627,13.32,10.46,13.753,15.499,13.491,8.992,14.307,12.573,12.864,8.579,10.518,12.981,11.614,10.917,13.662,15.842,15.448,12.544,17.454,8.638,11.714,0.0,12.43
157,14.597,13.118,9.866,6.444,10.258,10.856,11.413,11.215,8.654,11.064,10.147,8.927,5.727,7.191,10.298,10.474,9.338,11.809,12.259,13.023,11.136,5.4,6.489,2.0,9.987
158,9.812,12.371,13.446,9.917,13.431,15.201,14.604,9.673,13.437,12.151,12.557,9.769,9.709,12.476,11.145,11.489,13.599,13.607,13.927,13.086,13.545,10.104,10.993,1.0,12.176
159,8.039,12.276,11.422,8.993,10.871,14.559,14.682,9.189,11.121,13.806,12.957,9.032,6.165,11.91,8.774,12.193,13.533,13.292,15.79,14.693,11.896,5.886,12.895,0.0,11.477
160,13.126,13.817,18.655,10.512,15.712,19.4,15.809,12.584,16.47,14.374,13.093,11.927,12.438,16.425,14.303,17.042,16.282,15.333,15.742,17.542,17.474,11.952,14.164,0.0,14.964
161,14.021,14.046,15.134,10.932,15.427,17.132,12.238,13.073,11.79,13.174,10.853,11.672,10.202,14.954,13.432,12.165,12.848,16.138,14.773,17.053,14.027,11.592,12.383,1.0,13.437
162,7.998,7.638,12.261,9.602,12.651,15.032,12.465,9.988,12.253,14.055,14.091,10.723,10.394,10.776,8.512,7.463,12.699,14.489,14.843,10.489,12.856,5.846,12.73,0.0,11.298
163,6.159,7.562,5.313,8.405,11.626,14.898,11.307,11.229,10.595,12.754,12.335,8.626,8.667,8.894,8.648,8.17,10.552,13.499,11.858,9.758,9.068,7.078,12.46,2.0,9.977
164,9.975,10.426,12.746,12.427,9.054,15.021,10.907,11.442,10.975,12.322,12.065,7.152,8.475,12.084,9.788,11.935,12.955,15.795,13.212,15.185,13.483,7.782,11.028,0.0,11.575
165,8.62,10.542,14.818,8.345,10.044,11.224,11.605,12.254,13.405,12.963,13.447,10.442,10.698,9.522,7.463,13.232,8.322,13.284,11.861,12.832,8.767,7.45,13.007,1.0,11.05
166,8.354,5.301,8.054,7.163,12.805,11.5,12.011,11.295,11.965,13.237,12.473,10.453,8.207,8.96,10.49,9.735,10.554,13.223,12.146,13.554,14.891,6.773,11.124,2.0,10.62
167,10.5,13.326,15.983,10.7,15.713,15.435,16.649,12.534,16.528,13.984,14.068,11.775,10.761,13.813,13.587,9.323,12.496,16.181,14.338,11.647,18.869,6.086,12.944,2.0,13.358
168,5.641,4.763,10.761,11.069,12.58,13.254,12.04,11.607,12.683,13.363,14.159,8.072,8.103,11.887,8.496,9.708,13.166,15.394,13.29,11.829,10.148,6.548,13.625,2.0,10.965
169,10.549,9.85,9.883,11.604,11.931,13.606,9.173,11.959,12.268,13.495,13.096,10.543,8.163,8.298,9.191,11.16,13.623,15.135,14.379,10.676,13.259,5.931,12.865,0.0,11.332
170,9.192,10.806,13.259,12.449,15.231,14.609,14.21,11.56,15.399,13.307,15.085,9.521,9.665,12.69,11.445,13.798,12.558,14.542,15.244,17.662,13.653,10.955,14.0,1.0,13.08
171,8.579,4.848,7.78,7.148,10.453,11.619,8.509,10.524,10.171,11.578,11.501,8.384,10.639,9.998,6.661,7.074,10.835,12.948,11.461,9.424,10.576,5.496,11.358,2.0,9.459
172,4.773,9.075,12.343,7.369,11.977,12.154,11.479,9.413,11.041,13.074,11.453,9.794,10.221,11.216,10.312,11.06,11.007,12.661,14.508,10.296,10.564,5.761,11.584,2.0,10.571
173,7.682,12.871,14.165,9.183,12.043,14.405,11.833,11.214,8.951,13.977,11.673,7.81,8.951,11.612,8.241,13.472,12.905,14.547,15.111,14.276,14.654,7.226,11.727,1.0,11.675
174,6.404,9.709,9.131,10.782,11.205,14.417,12.961,14.611,13.844,12.13,12.939,9.242,9.527,10.904,9.447,11.759,12.706,13.576,12.289,13.391,10.471,7.49,12.843,1.0,11.382
175,11.783,10.313,15.63,10.123,14.14,14.098,14.951,10.0,12.848,14.162,13.762,10.89,10.148,13.258,10.321,17.455,13.629,14.961,14.535,10.978,13.961,10.193,14.768,1.0,12.909
176,5.047,8.581,9.784,9.203,12.874,11.839,13.128,9.806,12.718,14.057,13.122,11.366,11.464,14.237,11.031,9.332,12.01,15.136,13.261,15.29,12.543,7.201,12.961,0.0,11.565
177,19.457,12.437,14.396,8.842,15.198,14.311,15.857,12.216,12.222,12.751,12.893,10.952,12.594,14.341,14.007,14.49,14.451,16.192,15.721,14.672,17.52,8.606,11.675,1.0,13.73
178,7.162,9.641,13.107,9.867,13.087,17.753,15.232,12.356,13.683,14.943,14.443,10.662,11.94,13.741,11.034,13.22,11.203,17.121,16.109,16.867,12.112,11.736,13.937,0.0,13.085
179,5.934,10.745,11.476,7.259,11.66,10.376,10.07,10.081,10.677,11.768,11.661,10.555,9.592,9.627,10.152,10.719,11.599,13.913,12.145,16.683,14.194,10.195,11.903,1.0,10.999
180,7.061,5.43,9.13,9.753,8.47,12.444,10.134,7.58,6.134,13.798,14.095,7.847,9.495,9.847,8.799,8.284,9.977,12.353,10.45,10.376,10.359,4.885,13.404,1.0,9.57
181,8.479,7.997,11.553,8.437,12.359,13.226,8.434,11.821,13.172,12.031,12.274,10.832,9.312,10.802,13.546,11.767,11.605,13.937,14.691,13.66,10.905,8.547,11.614,1.0,11.348
182,5.754,13.684,12.773,13.9,11.854,5.323,6.172,7.612,7.802,10.81,12.74,8.361,9.861,9.764,13.008,17.24,11.014,13.474,12.657,13.162,8.179,6.516,12.701,1.0,10.624
183,9.046,8.177,9.729,8.987,11.512,10.643,12.198,11.429,14.202,12.074,12.569,6.541,6.674,10.563,11.35,10.473,12.667,11.437,13.423,12.054,9.664,6.308,11.43,2.0,10.572
184,5.445,6.755,16.423,12.853,15.624,14.126,14.27,11.965,7.665,14.481,14.801,8.896,11.488,11.8,10.395,11.458,10.448,16.691,13.87,10.207,13.668,6.786,12.04,0.0,11.833
185,5.053,6.309,11.488,12.321,12.616,11.007,13.191,10.288,12.506,12.453,14.24,9.203,6.763,12.667,10.981,12.924,12.523,13.584,15.561,17.457,14.845,9.148,12.528,0.0,11.724
186,6.387,6.793,9.55,11.381,12.031,10.973,10.915,10.7,10.224,14.25,13.224,5.671,6.856,8.708,8.706,8.247,11.148,14.64,14.248,14.642,8.806,4.782,14.453,1.0,10.319
187,7.863,8.707,11.626,8.499,12.035,13.986,12.214,11.8,10.695,14.684,12.898,8.065,9.96,11.875,8.373,10.71,12.489,14.398,14.863,10.914,11.969,8.623,16.191,2.0,11.454
188,7.992,6.638,10.58,11.809,10.73,13.771,12.44,10.075,9.998,12.864,12.303,10.248,9.338,11.187,9.705,9.444,11.213,14.488,14.486,11.98,12.249,8.075,12.783,1.0,11.061
189,8.608,7.474,10.266,12.221,12.206,13.598,8.708,8.418,10.506,14.003,15.297,7.742,7.152,10.353,8.77,8.935,12.096,12.517,14.629,10.871,14.923,7.791,13.042,1.0,10.875
190,10.024,9.057,10.571,8.17,14.712,13.039,14.456,11.479,7.428,11.92,13.86,8.086,10.863,9.437,12.937,13.074,12.555,14.263,15.248,13.867,12.543,12.161,12.635,0.0,11.843
191,6.505,9.67,13.112,9.896,12.969,17.516,15.3,12.735,13.824,14.207,14.622,10.697,12.05,13.611,11.283,13.105,11.119,17.444,15.318,16.032,12.519,11.391,13.884,0.0,12.992
192,6.091,6.661,8.67,7.18,10.902,13.237,10.932,8.111,9.394,14.146,12.58,8.891,9.499,10.901,8.085,7.969,11.306,14.431,13.439,13.173,12.455,7.319,10.71,2.0,10.264
193,4.895,7.271,6.45,7.757,11.257,6.522,9.77,10.711,6.41,13.495,12.869,7.318,9.911,9.774,7.258,7.53,10.088,15.045,14.464,13.562,7.668,5.577,13.949,2.0,9.546
194,5.348,6.526,9.562,10.289,11.765,13.507,11.826,9.636,13.801,12.287,12.654,8.303,11.157,12.703,7.219,10.812,13.736,13.264,13.173,13.684,14.675,8.386,11.414,0.0,11.119
195,5.926,12.355,15.401,11.847,11.492,15.625,14.208,11.477,15.345,12.646,12.722,11.755,9.996,13.388,8.883,10.626,11.565,13.762,14.653,14.558,12.956,8.114,13.157,0.0,12.281
196,5.681,4.568,8.194,6.913,9.094,11.308,9.636,12.151,8.599,14.209,14.032,7.798,5.462,7.81,5.579,8.294,10.639,11.714,13.134,6.743,8.447,5.565,13.049,2.0,9.07
197,5.265,8.563,12.002,8.142,12.287,12.248,11.104,9.061,11.113,12.697,11.402,10.043,10.105,11.222,9.994,10.392,11.666,13.117,14.874,10.543,10.654,6.008,11.567,2.0,10.612
198,9.113,5.41,7.948,7.913,12.301,11.715,11.914,10.799,12.039,13.046,12.801,10.075,8.283,8.628,10.184,9.53,10.196,13.142,12.082,14.053,15.094,6.817,11.17,2.0,10.62
199,8.798,7.027,12.167,8.383,12.513,11.738,7.533,6.712,7.98,13.323,12.872,9.293,8.536,12.986,9.108,11.526,10.627,14.178,13.079,12.367,12.48,7.051,13.041,2.0,10.579
200,5.93,4.878,8.619,6.876,9.347,11.35,9.844,11.768,9.007,13.869,14.21,7.835,6.128,8.397,5.222,8.877,10.567,11.278,13.672,7.52,9.245,5.25,13.053,2.0,9.25
201,4.773,10.149,11.637,9.058,13.572,16.847,12.936,13.592,13.779,13.281,14.138,9.095,6.633,13.649,10.349,12.558,10.742,13.857,15.526,13.809,13.377,7.497,12.873,2.0,11.901
202,10.155,12.265,15.3,15.271,15.032,17.408,14.692,12.216,15.483,13.569,13.141,11.324,11.414,15.577,9.656,12.58,15.967,17.223,16.719,16.728,14.888,9.772,13.463,1.0,13.906
203,8.562,7.441,10.05,12.583,12.257,13.383,8.861,8.243,10.542,14.042,15.228,7.435,6.995,9.974,9.315,8.179,11.872,12.611,14.892,10.597,14.981,7.243,12.656,1.0,10.78
204,12.226,15.652,17.614,12.71,15.489,16.809,14.355,11.884,14.074,14.604,13.452,10.838,11.498,15.347,13.277,16.425,14.637,16.072,15.509,16.119,16.98,10.036,13.851,1.0,14.324
205,7.373,10.302,10.684,9.16,12.526,11.35,11.307,12.544,13.269,13.188,12.853,8.055,7.356,10.104,8.843,9.754,13.241,13.003,12.293,13.975,9.587,7.226,12.926,1.0,10.91
206,18.788,12.109,14.104,8.938,14.664,14.326,15.775,12.069,12.887,12.697,13.007,10.91,12.213,14.293,14.249,14.238,15.3,15.824,16.179,14.604,17.143,8.694,11.557,1.0,13.677
207,13.761,11.481,11.06,10.323,14.3,15.528,11.516,12.451,10.51,13.641,13.572,10.406,10.512,14.997,12.981,16.631,13.079,16.988,15.667,17.679,14.229,11.593,13.713,0.0,13.331
208,4.928,6.189,10.308,10.144,11.663,13.184,11.566,10.418,14.384,12.573,12.593,7.777,10.716,12.5,7.699,10.977,13.509,13.59,13.197,13.519,14.889,8.418,11.288,0.0,11.132
209,5.502,7.83,13.588,10.46,12.604,13.297,13.13,10.977,15.185,12.168,13.199,9.263,9.868,11.614,10.381,8.568,13.004,14.28,13.759,11.468,12.734,6.29,10.461,1.0,11.288
210,5.293,9.435,14.576,8.59,12.816,10.654,12.992,10.932,13.859,13.303,11.771,10.284,13.959,14.002,13.156,14.007,15.461,15.744,15.086,12.468,15.198,11.127,13.477,1.0,12.53
211,10.411,5.29,11.786,8.907,10.667,13.134,10.103,10.499,11.806,12.715,12.128,8.973,10.178,12.793,9.522,10.46,12.529,14.428,15.195,11.102,14.039,10.13,12.167,0.0,11.259
212,6.831,12.018,12.6,10.241,12.606,16.077,12.69,11.815,14.091,12.792,12.225,9.3,9.637,11.603,10.79,9.023,12.356,16.2,11.806,9.002,12.857,6.813,14.316,1.0,11.639
213,6.787,12.532,12.943,10.565,14.152,15.138,15.557,13.149,11.94,13.932,15.66,9.508,9.795,12.035,11.639,16.553,13.319,15.611,17.663,18.151,15.339,10.925,13.644,2.0,13.328
214,12.313,11.096,15.704,9.79,14.443,14.73,14.554,10.171,13.453,13.894,13.827,10.968,9.787,13.272,9.529,17.094,13.269,15.084,14.784,11.011,14.078,10.839,14.583,1.0,12.968
215,10.044,6.66,8.144,7.221,11.791,14.094,11.772,11.165,11.595,13.98,14.337,8.499,7.472,10.917,8.909,10.76,10.871,12.219,12.541,11.873,9.69,10.15,12.483,1.0,10.747
216,5.185,6.524,11.763,9.763,11.488,13.188,15.583,11.222,12.207,14.983,13.787,8.205,6.752,10.485,7.241,8.643,10.113,12.284,14.225,9.801,8.096,6.972,12.762,2.0,10.49
217,6.793,9.76,15.282,7.926,13.281,15.686,10.312,11.447,11.435,13.866,13.224,8.716,9.762,13.541,10.013,11.239,13.381,16.307,16.975,9.769,13.774,7.975,13.777,0.0,11.924
218,9.077,7.537,9.97,8.689,11.52,10.829,12.518,11.549,13.503,11.507,13.185,6.204,6.321,10.465,11.209,10.528,12.728,11.171,13.636,12.055,9.002,5.909,11.794,2.0,10.474
219,6.422,6.509,9.634,10.897,12.35,10.861,10.769,10.534,9.835,13.677,12.765,5.597,6.818,9.095,8.647,9.0,10.494,14.542,14.058,14.413,8.962,5.61,14.198,1.0,10.247
220,9.446,4.805,9.575,10.611,11.96,10.581,10.673,7.507,5.664,12.536,14.258,7.617,8.992,10.538,8.823,16.345,12.27,13.791,13.764,14.146,13.165,4.583,13.156,0.0,10.644
221,6.612,8.62,5.215,11.795,11.079,13.007,8.779,8.655,6.88,14.352,12.647,9.905,9.303,13.183,9.915,9.025,14.342,12.435,14.504,11.634,6.565,7.907,13.336,2.0,10.422
222,9.22,4.682,9.442,10.865,10.463,12.2,9.632,9.415,11.298,12.074,11.408,6.84,6.142,9.953,7.868,9.78,8.609,11.233,12.941,12.693,7.16,6.943,11.755,1.0,9.679
223,13.492,8.737,9.42,12.531,11.863,16.862,12.358,11.836,13.062,12.56,11.622,8.383,8.768,10.355,11.945,15.309,13.068,16.089,14.155,17.486,14.361,9.942,11.415,1.0,12.418
224,13.734,9.4,9.258,12.626,12.046,16.491,12.591,12.247,12.598,12.299,11.173,8.515,9.92,10.963,11.356,15.63,12.878,15.862,13.762,18.217,14.577,9.777,11.094,0.0,12.479
225,8.924,8.886,12.851,8.835,12.234,13.847,12.605,11.522,11.74,12.278,12.716,7.265,9.468,12.939,10.861,9.836,12.241,14.0,13.817,10.653,12.478,5.965,12.307,2.0,11.229
226,12.136,12.514,16.756,7.699,13.448,17.154,12.304,11.495,13.024,12.752,11.961,9.742,11.948,14.622,12.269,12.001,14.102,13.772,12.18,10.869,13.861,8.289,11.8,0.0,12.465
227,7.834,4.303,6.066,6.94,10.193,14.028,9.62,8.045,9.267,12.694,8.909,8.524,9.396,10.68,8.358,8.732,11.74,11.973,10.765,9.909,12.099,5.571,13.157,1.0,9.513
228,10.412,15.572,14.536,10.693,12.197,16.386,13.23,11.487,13.387,12.059,13.712,11.32,11.998,14.455,12.165,14.185,12.899,16.688,14.813,15.299,14.397,10.656,13.422,0.0,13.303
229,18.668,12.491,14.198,8.762,14.722,14.307,15.696,12.315,12.392,12.172,12.712,10.454,12.233,14.79,14.772,14.646,14.609,15.647,15.658,14.588,17.195,8.016,11.347,1.0,13.582
230,5.879,7.251,10.734,11.075,12.273,14.671,12.707,9.927,10.775,14.144,13.061,8.089,8.945,8.668,9.482,14.558,11.284,13.884,14.069,14.83,12.46,7.307,11.256,0.0,11.188
231,10.107,6.458,8.0,7.171,12.031,13.937,11.575,11.04,10.906,13.71,14.432,8.232,7.274,10.775,8.533,10.65,11.008,11.966,13.162,11.878,9.892,10.038,12.621,1.0,10.669
232,8.512,6.27,12.496,7.752,12.751,11.996,8.439,6.637,7.947,13.066,13.504,8.968,8.624,13.512,8.834,10.882,9.891,13.978,13.343,12.039,12.708,6.976,12.534,2.0,10.507
233,10.328,9.701,13.924,5.778,12.096,10.164,12.289,13.315,16.497,11.837,8.896,10.604,10.858,11.912,7.281,5.111,13.186,11.616,8.553,9.076,11.729,6.594,8.587,2.0,10.432
234,12.406,11.503,10.102,8.399,10.946,12.086,8.161,8.599,12.579,10.836,11.42,8.332,7.215,10.455,10.114,10.981,10.193,12.672,15.252,10.899,13.229,8.754,11.831,1.0,10.738
235,8.018,9.887,11.985,9.983,12.308,16.795,12.572,10.147,7.988,13.202,12.39,9.465,6.037,10.789,10.619,9.269,11.371,13.544,13.58,10.439,13.116,7.368,10.843,2.0,10.944
236,5.817,6.435,7.99,8.04,11.757,11.118,12.829,9.713,11.083,12.741,13.423,7.562,10.165,9.614,11.465,6.667,11.961,14.434,15.379,12.715,12.245,5.058,11.889,2.0,10.439
237,4.716,6.551,10.367,10.184,10.746,10.794,12.256,11.512,8.346,12.965,12.6,8.61,10.957,11.777,8.568,11.838,12.005,14.045,14.929,13.201,10.751,7.263,12.729,2.0,10.77
238,6.27,6.192,8.27,7.274,10.876,13.556,11.199,8.666,9.119,14.132,12.91,9.112,9.585,10.849,7.912,8.415,11.387,14.204,13.454,13.15,12.705,7.432,11.118,2.0,10.339
239,8.327,12.201,12.818,10.373,12.39,13.958,11.284,12.649,12.813,14.061,14.139,10.685,8.688,13.271,12.838,11.4,12.358,16.283,16.515,13.572,11.607,9.487,11.9,0.0,12.331
240,6.134,8.225,10.682,11.336,14.292,13.8,12.205,10.263,10.436,12.115,12.681,6.376,10.068,12.884,10.839,13.633,12.428,15.381,15.213,16.888,11.39,9.53,11.984,0.0,11.686
241,4.919,8.967,12.579,7.967,12.629,12.564,11.263,9.623,10.992,13.28,11.501,9.809,10.413,11.083,9.9,10.705,11.614,12.612,14.34,10.779,10.357,5.348,11.587,2.0,10.645
242,9.434,8.226,9.939,8.452,11.318,10.297,12.375,11.654,14.159,12.116,13.315,6.808,6.292,10.153,11.279,10.112,12.535,11.374,13.316,11.661,9.102,7.059,11.538,2.0,10.544
243,9.384,8.053,10.234,8.998,11.399,10.824,12.153,11.617,14.181,12.158,12.707,6.845,6.639,10.139,11.197,10.875,12.911,11.149,13.885,11.764,9.385,6.473,11.867,2.0,10.645
244,5.894,6.517,8.249,8.545,10.579,13.386,11.036,9.975,8.327,12.617,9.898,4.625,9.226,8.082,7.46,6.458,11.018,12.64,11.24,15.169,10.099,4.741,9.776,2.0,9.372
245,4.544,8.957,12.017,8.236,12.362,12.159,11.171,9.139,11.346,12.636,12.148,9.911,10.122,11.15,10.273,10.625,11.452,12.804,14.485,10.637,10.642,5.887,11.708,2.0,10.627
246,9.669,11.593,13.234,9.564,13.035,14.989,14.375,9.783,13.032,12.319,12.467,9.34,10.006,12.923,11.198,11.514,13.409,13.34,13.987,13.411,13.786,9.974,10.996,1.0,12.085
247,9.997,15.469,14.412,10.303,12.2,16.903,13.085,11.834,13.546,12.083,13.38,11.464,11.296,14.469,12.626,14.127,12.642,16.934,15.025,14.836,14.932,10.593,13.009,0.0,13.268
248,8.51,7.253,12.523,8.389,12.103,11.878,8.661,6.825,7.524,13.229,13.599,9.083,8.898,12.968,8.974,11.261,10.76,13.818,12.917,11.933,13.043,6.499,12.826,2.0,10.586
249,9.878,11.476,13.735,11.689,13.369,17.353,11.2,11.924,11.606,12.14,12.863,10.5,9.411,13.315,10.017,10.539,12.418,13.474,12.716,15.4,14.408,10.688,12.484,0.0,12.287
250,7.053,10.224,11.742,7.403,10.915,11.246,11.257,8.636,10.461,14.748,14.426,9.647,10.391,11.554,13.492,11.413,13.112,16.114,14.933,11.298,11.506,9.165,14.297,1.0,11.523
251,7.856,4.821,10.805,10.421,13.006,14.69,11.566,12.806,13.915,13.961,14.765,11.695,9.398,11.084,11.368,10.677,11.703,14.396,13.921,12.102,13.871,7.94,13.247,1.0,11.74
252,7.424,12.2,14.159,9.493,11.895,14.18,11.696,11.543,9.382,13.949,10.9,8.044,8.67,12.326,8.071,13.559,12.599,14.596,15.405,13.757,14.296,7.285,11.959,0.0,11.626
253,6.691,8.894,10.655,8.792,11.02,12.832,12.35,9.717,11.328,12.785,11.911,9.636,8.831,11.047,8.205,8.333,10.598,12.914,14.083,12.827,10.445,5.007,12.018,1.0,10.475
254,10.981,7.403,10.163,10.125,11.393,14.594,9.363,10.068,7.808,11.962,10.906,6.267,8.607,9.978,8.901,8.74,9.897,13.82,12.575,16.946,8.946,6.597,10.358,1.0,10.278
255,9.751,11.684,13.42,10.119,12.991,15.251,14.43,10.044,12.987,12.278,12.933,9.845,9.211,12.535,11.184,11.856,13.918,13.527,14.236,13.693,13.49,10.329,11.088,1.0,12.209
256,13.186,9.36,14.674,9.057,13.829,14.072,12.137,12.839,13.401,12.467,11.666,8.404,9.481,12.181,8.841,8.251,13.158,14.756,14.584,14.874,14.985,8.8,12.572,0.0,12.069
257,9.424,11.078,12.919,12.814,15.022,14.73,14.131,11.532,15.001,13.735,15.001,9.586,9.264,12.663,11.864,13.198,12.788,15.058,15.275,17.221,14.164,11.191,13.735,1.0,13.104
258,17.711,15.396,14.071,9.525,15.175,18.013,16.989,12.366,16.245,15.529,16.022,11.981,11.97,13.83,14.892,16.046,12.462,15.518,18.256,17.769,19.056,12.522,13.059,0.0,14.974
259,8.609,4.817,7.912,7.492,9.719,11.983,8.192,10.506,9.961,12.193,10.733,8.734,11.009,10.502,6.941,6.847,10.69,12.367,11.139,9.302,10.764,5.35,11.641,2.0,9.452
260,6.439,10.578,11.496,6.782,11.851,10.073,9.779,9.452,10.805,11.938,11.979,10.754,9.335,9.125,10.161,10.747,11.426,14.294,12.479,16.389,13.916,9.868,12.271,1.0,10.954
261,7.064,9.938,11.473,9.586,11.838,16.689,12.746,10.004,8.362,13.338,12.487,9.506,5.999,10.291,9.825,8.731,11.971,14.119,13.8,10.31,12.841,7.142,10.97,2.0,10.827
262,9.755,8.099,5.047,7.538,9.42,10.336,10.743,11.849,9.192,12.9,12.533,8.315,10.361,9.779,8.451,10.309,13.89,16.126,14.578,14.217,12.028,6.922,12.296,2.0,10.638
