,ANALYSE 1,ANALYSE 2,ALGEBRE 2,PROCE FABRIC/DESSIN TECHN,ANALYSE DES CIRCUI /OPTIQ,ALGEBRE 1,CHIMIE,ELECTRICITE,THERMODYNAMIQUE,LANGUES,TECHNI D'EXPRESS & COMMU1,Mécanique du point,ELECTROMAGNETISME,ELECTRONIQUE,ANALYS NUMER /PROB & STAT,ALGORITHMIQUE & PROGRAMMA,BASE DE LA CONCEPTION,TECHNO/METALL ET THERMO,TECHNI DOC /PROD DOC/ENTR,DAO ET OUTILS DE MATLAB,ALGEBRE 3,MECANIQUE DU SOLIDE,TECHN D'EXPRE ET DE COMM,FILIERE,MOYENNE,OUTPUT
116,10.016,8.673,4.7639999999999985,7.3210000000000015,9.357,10.569,10.48,12.061,9.63,12.779000000000002,11.89,8.433,9.938,9.83,7.865,11.061,14.186,15.617,14.380999999999998,13.911,12.579,6.513,12.251,2.0,10.613,14.109000000000002
117,10.074,5.384,11.52,8.559,10.656,13.289,10.609000000000002,10.455,12.318,12.390999999999998,11.938,8.607999999999999,10.101,12.828,9.701,10.13,12.711,14.277,15.47,10.448,14.288,10.229,12.608,0.0,11.243,12.643
118,7.46,10.071,13.487,9.823,12.784,17.224,15.415,13.32,13.952,14.873,14.642,10.883,11.880999999999998,14.015,11.123,13.385,11.875,16.893,15.908,16.073,12.436,11.321,13.856,0.0,13.161,13.364
119,13.938,14.238,14.684,10.476,14.947,17.295,11.77,13.382,12.09,12.733,10.651,11.664,10.649,15.144,13.194,12.095,12.689,15.527,14.912,17.057000000000002,13.798,10.931,11.992,1.0,13.298,13.91
120,8.633,11.872,13.021,10.505,12.417,13.627,11.763,12.547,12.533,13.998,13.888,10.152,8.617,13.524,12.671,11.072,12.291,15.861,16.07,13.503,11.757,8.834,12.411,0.0,12.242,13.61
121,9.875,11.902,13.791,9.723,13.192,15.252,14.534,10.04,12.996,12.14,12.459,9.642,10.07,13.049,10.843,11.842,13.465,14.065,14.153,13.808,13.319,10.074,10.956,1.0,12.226,13.216
122,6.7410000000000005,15.574000000000002,8.698,7.365,11.366,13.037,11.825,11.022,12.335,12.493,10.831,8.876,8.908999999999997,10.349,10.359000000000002,10.068,10.204,13.845999999999998,9.449,13.932,9.141,8.855,12.19,1.0,10.759,11.778
123,10.161,5.433,11.71,8.958,10.754,13.357,10.017,10.470999999999998,11.818,12.777,12.147,9.085,10.208,12.78,9.741,10.299,12.663,14.39,15.613,10.587,13.494000000000002,10.61,12.252,0.0,11.275,12.254
124,5.478,6.944,11.427,12.417,12.458,11.428,13.061,10.765,11.755999999999998,12.402,14.574000000000002,9.075,6.653,12.588,11.467,12.765999999999998,12.408,13.429,15.918,17.015,14.401,9.572,12.923,0.0,11.779000000000002,12.192
125,9.959,11.932,13.463,10.116,12.988,15.365,14.452,9.582,13.278,12.437,12.622,9.464,9.998,12.7,10.74,11.749,13.76,13.78,14.083,13.263,14.017,10.436,10.99,1.0,12.225,13.015
126,9.888,11.857,13.785,11.807,13.111,17.189,10.73,11.792,12.091,12.812,12.555,10.862,8.886000000000003,13.451,9.901,10.257,11.91,13.713,12.244000000000002,15.36,14.419,11.115,12.61,0.0,12.276,13.585
127,6.836,8.107000000000001,9.049,9.466,11.146,10.099,10.163,11.293,11.479,12.807,10.916,7.891,6.0710000000000015,10.832,9.627,10.653,12.699000000000002,13.969,13.162,10.197,5.421,5.845,11.741,1.0,9.977,10.861
128,6.908,9.953,10.836,9.216,12.305,10.758,11.111,12.861,13.163,13.372,12.693,8.005,6.988,9.587,8.998,10.13,13.32,12.984000000000002,11.795,14.018,9.06,7.095,12.909,1.0,10.786,11.287
129,6.664,10.747,11.796,6.9060000000000015,12.066,10.518,10.379,10.025,10.962,12.035,11.762,10.722,9.728,9.486,9.975,10.456,11.736,14.306,12.757,16.659000000000002,14.162,9.554,12.06,1.0,11.107,14.639
130,17.537,15.161,14.862,9.916,15.44,18.463,17.243,12.883,15.52,15.073,15.745,11.541,12.045,13.675999999999998,15.318,16.094,12.192,15.264,17.7,18.165,19.241,13.215,13.44,0.0,15.032,14.776
131,13.432,10.034,11.727,9.515,13.042,9.108,9.469,12.433,12.253,12.238,11.216,9.248,12.594,12.515,9.576,10.982,11.265,15.874,12.163,16.547,13.992,11.285,12.503,0.0,11.87,13.067
132,7.49,9.824,13.467,9.073,13.001,17.171,15.629,12.624,13.57,14.514,14.413,10.898,12.066,14.005999999999998,11.002,13.371,11.792,16.864,16.043,16.847,12.64,11.617,13.695,0.0,13.114,13.944
133,17.299,15.696,14.561,9.637,15.465,18.427,17.477999999999998,12.651,15.997,15.932,16.061,11.167,11.976,13.515999999999998,15.294,15.849,12.699000000000002,15.457,18.206,17.983,18.931,12.89,13.493,0.0,15.073,15.308
134,10.479,12.194,12.883,9.698,13.85,14.296,12.897,12.0,13.982,12.616,11.512,9.595,13.474,15.164,8.837,9.68,14.734000000000002,14.458,13.764,13.115,19.354,11.449000000000002,10.843,0.0,12.647,12.771
135,6.013,8.746,8.939,8.366,11.474,9.599,8.565,10.162,10.747,14.354,13.622,9.178,9.253,9.497,10.425,10.366,12.135,12.485,14.482,11.739,13.659,7.322999999999999,11.386,1.0,10.544,11.695
136,9.379,8.04,9.241,11.033,13.099,17.842,12.561,13.303,13.6,13.126,12.166,11.344,8.969,10.353,10.295,11.987,11.386,15.493,12.7,16.229,14.702,8.758,13.227,2.0,12.123,11.576
137,10.667,12.45,9.009,10.184,13.962,13.822,13.116,12.343,14.075,13.762,13.084,10.104,9.355,11.927,11.4,8.958,13.925999999999998,15.213,15.96,13.376,11.267,7.673999999999999,11.691,0.0,12.058,12.401
138,13.493,10.122,11.752,9.313,12.753,9.427,9.285,12.28,11.88,12.481,11.261,9.111,12.807,12.204,9.212,10.51,11.334,16.502,12.033,16.25,14.135,10.625,12.699000000000002,0.0,11.803,13.49
139,13.656,14.068,18.531,10.491,14.933,19.012,16.477999999999998,12.451,16.484,15.0,12.475,10.975,11.834,16.567999999999998,14.531,16.335,16.309,15.741,15.555,17.452,17.819000000000006,12.053,13.359000000000002,0.0,14.874,15.753
140,5.2970000000000015,9.035,12.161,7.199,12.086,12.688,11.189,9.159,11.204,12.918,11.669,9.963,10.477,11.218,9.949,10.537,11.852,13.129,14.65,10.444,11.029000000000002,5.807,11.555,2.0,10.662,12.28
141,9.949,12.569,9.819,8.315,12.863,15.65,14.083,8.533,11.273,13.072,12.585,9.384,10.045,11.107,7.853,7.78,11.878,12.802,15.277,13.421,12.584,8.442,12.939,0.0,11.401,13.16
142,5.04,10.151,11.661,8.831,13.758,15.513,12.966,13.539,13.758,13.395,13.954,9.148,7.296,13.261,10.23,12.463,11.274,14.345,15.865,14.205,13.303,7.29,13.563,2.0,11.948,13.714
143,9.215,8.833,9.443,7.731,11.834,10.523,10.75,12.345999999999998,8.036,11.976,11.905,9.734,11.43,11.531,7.883999999999999,5.894,10.274,11.662,11.702,11.390999999999998,5.056,7.983,11.302,1.0,9.932,11.914
144,9.778,5.029,10.082,10.817,11.979,11.004,10.73,7.042000000000002,6.3210000000000015,12.876,14.003,7.771,8.677999999999999,9.998,8.587,16.312,11.909,13.986,13.937,14.345,13.177,5.254,13.613,0.0,10.749,12.724
145,5.317,5.396,7.234,11.571,11.582,15.133,12.068,10.649,8.545,14.827,12.746,9.934,7.438,10.663,8.814,11.023,11.354,14.716,10.65,14.732,11.032,6.971,13.893,1.0,10.708,11.78
146,7.117000000000001,6.766,9.242,9.255,11.08,10.601,13.938,8.759,14.552,11.047,12.969,8.169,8.988999999999997,10.174,9.923,11.089,11.408,13.71,13.54,13.763,7.805,6.931,11.628,2.0,10.541,11.114
147,17.359,15.481,14.754,9.576,15.319,18.102,17.17,12.624,15.787,15.557,15.903,11.095999999999998,12.24,13.138,15.79,15.951,12.547,15.684,17.969,17.629,19.288,12.958,13.136,0.0,15.003,14.996
148,12.515,10.565,16.386,10.475,14.209,14.208,14.961,9.227,13.579,13.847,14.205,10.267,10.026,13.185,10.083,16.543,13.298,15.198,14.553,11.455,13.546,10.536,14.589,1.0,12.933,12.878
149,7.269,4.829,11.921,9.544,11.98,11.839,11.238,10.283,14.341,13.397,15.82,9.565,5.72,11.22,11.412,7.921,13.104,13.366,15.152,12.745,14.421,7.7189999999999985,13.849,0.0,11.246,12.757
150,8.101,6.96,10.742,11.546,10.849,14.258,12.235,10.707,10.357,12.969,12.533,9.631,9.175,11.478,9.887,9.843,10.738,14.313,14.802,12.119000000000002,12.045,7.694,12.458,1.0,11.106,11.432
151,10.550999999999998,13.287,16.188,10.574000000000002,15.634,15.308,16.043,12.354,16.589000000000002,14.634,14.095,11.377,11.316,13.218,13.935,9.736,12.502,16.832,14.197,11.58,18.297,5.147,13.18,2.0,13.329,14.572
152,5.479,7.776,10.586,11.173,11.961,14.791,12.521,9.45,10.744000000000002,14.074000000000002,13.043,7.972,9.164,9.165,9.729,14.639,11.102,14.209,13.183,14.585,12.402,7.119,11.047,0.0,11.127,12.26
153,7.691,13.895,14.444,13.619000000000002,13.476,17.929000000000006,15.917,13.06,15.936,14.525,14.378,11.463,10.519,15.111,14.319,14.814,14.414,16.471,15.617,16.595,17.567,11.166,14.771,0.0,14.248,14.547
154,12.226,11.607,12.185,8.783999999999999,14.015999999999998,15.005999999999998,13.235,13.136,12.251,13.258,12.194,10.651,10.747,13.578,8.269,9.581,11.414,13.343,12.345999999999998,10.489,12.482,8.769,12.87,2.0,11.845,12.524
155,10.493,10.509,13.01,12.777,10.888,17.663,16.259,11.357,13.597,13.514,13.839,8.732000000000001,7.777,11.964,11.864,11.494000000000002,11.383,14.561,15.736,14.584,10.333,7.527,11.902,0.0,12.251,13.202
156,9.096,11.627,13.32,10.46,13.753,15.499,13.491,8.992,14.307,12.573,12.864,8.579,10.518,12.981,11.614,10.917,13.662,15.842,15.448,12.544,17.454,8.638,11.714,0.0,12.43,12.895
157,14.597,13.118,9.866,6.444,10.258,10.856,11.413,11.215,8.654,11.064,10.147,8.927,5.727,7.191,10.298,10.474,9.338,11.809,12.259,13.023,11.136,5.4,6.489,2.0,9.987,12.640999999999998
158,9.812,12.371,13.446,9.917,13.431,15.201,14.604,9.673,13.437,12.151,12.557,9.769,9.709,12.476,11.145,11.489,13.599,13.607,13.927,13.086,13.545,10.104,10.993,1.0,12.175999999999998,13.433
159,8.039,12.276,11.422,8.993,10.871,14.559,14.682,9.189,11.121,13.806,12.957,9.032,6.165,11.91,8.774,12.193,13.533,13.292,15.79,14.693,11.896,5.886,12.895,0.0,11.477,11.945
160,13.126,13.817,18.655,10.512,15.712,19.4,15.809,12.584,16.47,14.374,13.093,11.927,12.438,16.425,14.303,17.042,16.282,15.333,15.742,17.542,17.474,11.952,14.164,0.0,14.964,15.663
161,14.021,14.046,15.134,10.932,15.427,17.132,12.238,13.073,11.79,13.174,10.853,11.672,10.202,14.954,13.432,12.165,12.848,16.137999999999998,14.773,17.053,14.027,11.592,12.383,1.0,13.437,13.83
162,7.997999999999998,7.638,12.261,9.602,12.651,15.032,12.465,9.988,12.253,14.055,14.091,10.723,10.394,10.776,8.512,7.462999999999999,12.699000000000002,14.489,14.843,10.489,12.856,5.846,12.73,0.0,11.298,12.544
163,6.159,7.562,5.313,8.405,11.626,14.898,11.307,11.229,10.595,12.754,12.335,8.626,8.667,8.894,8.648,8.17,10.552,13.499,11.858,9.758,9.068,7.0779999999999985,12.46,2.0,9.977,12.771
164,9.975,10.425999999999998,12.746,12.427,9.054,15.021,10.907,11.442,10.975,12.322,12.065,7.152,8.475,12.084,9.788,11.935,12.955,15.795,13.212,15.185,13.483,7.782,11.028,0.0,11.575,13.584
165,8.62,10.542,14.818,8.345,10.044,11.224,11.605,12.254,13.405,12.963,13.447,10.442,10.698,9.522,7.462999999999999,13.232,8.322000000000001,13.284,11.861,12.832,8.767000000000001,7.45,13.007,1.0,11.05,11.783
166,8.354,5.301,8.054,7.1629999999999985,12.805,11.5,12.011,11.295,11.965,13.237,12.473,10.453,8.207,8.96,10.49,9.735,10.554,13.223,12.146,13.554,14.890999999999998,6.773,11.124,2.0,10.62,12.407
167,10.5,13.326,15.983,10.7,15.713,15.435,16.649,12.534,16.528,13.984000000000002,14.068,11.775,10.761,13.813,13.587,9.323,12.496,16.180999999999994,14.338,11.647,18.869,6.086,12.944,2.0,13.358,15.039
168,5.641,4.763,10.761,11.069,12.58,13.254,12.04,11.607,12.683,13.363,14.159,8.072000000000001,8.103,11.887,8.496,9.708,13.166,15.394,13.29,11.829,10.148,6.547999999999999,13.625,2.0,10.965,11.805
169,10.549,9.85,9.883,11.604,11.931,13.606,9.173,11.959,12.268,13.495,13.095999999999998,10.543,8.163,8.298,9.191,11.16,13.623,15.135,14.379,10.675999999999998,13.259,5.931,12.865,0.0,11.332,11.657
170,9.192,10.806,13.259,12.449000000000002,15.231,14.609000000000002,14.21,11.56,15.399,13.307,15.085,9.521,9.665,12.69,11.445,13.798,12.558,14.542,15.244000000000002,17.662,13.653,10.955,14.0,1.0,13.08,13.392
171,8.579,4.848,7.78,7.148,10.453,11.619000000000002,8.509,10.524,10.171,11.578,11.501,8.384,10.639,9.998,6.6610000000000005,7.074,10.835,12.948,11.461,9.424,10.576,5.496,11.358,2.0,9.459,12.377
172,4.773,9.075,12.343,7.369,11.977,12.154000000000002,11.479,9.413,11.041,13.074000000000002,11.453,9.794,10.221,11.216,10.312,11.06,11.007,12.661,14.508,10.296,10.564,5.761,11.584,2.0,10.571,12.078
173,7.682,12.871,14.165,9.183,12.043,14.405,11.833,11.214,8.951,13.977,11.673,7.81,8.951,11.612,8.241,13.472,12.905,14.547,15.111,14.276,14.654000000000002,7.226,11.727,1.0,11.675,12.587
174,6.404,9.709,9.131,10.782,11.205,14.417,12.961,14.611,13.844,12.13,12.939,9.242,9.527,10.904000000000002,9.447,11.759,12.706,13.576,12.289,13.390999999999998,10.470999999999998,7.49,12.843,1.0,11.382,11.787
175,11.783,10.313,15.63,10.123,14.14,14.098,14.951,10.0,12.848,14.162,13.762,10.89,10.148,13.258,10.321,17.455,13.629,14.961,14.535,10.978,13.961,10.193,14.768,1.0,12.909,12.67
176,5.047,8.581,9.784,9.203,12.874,11.839,13.128,9.806,12.718,14.057,13.122,11.366,11.464,14.237,11.031,9.332,12.01,15.136,13.261,15.29,12.543,7.2010000000000005,12.961,0.0,11.565,13.765
177,19.457,12.437,14.396,8.842,15.198,14.311,15.857,12.216,12.222,12.751,12.893,10.952,12.594,14.341,14.007,14.49,14.451,16.192,15.720999999999998,14.672,17.52,8.606,11.675,1.0,13.73,16.059
178,7.162000000000001,9.641,13.107,9.867,13.087,17.753,15.232,12.356,13.683,14.943,14.443,10.662,11.94,13.741,11.034,13.22,11.203,17.121,16.109,16.867,12.112,11.736,13.937,0.0,13.085,13.339
179,5.934,10.745,11.476,7.258999999999999,11.66,10.376,10.07,10.081,10.677,11.768,11.661,10.555,9.592,9.627,10.152,10.719,11.599,13.913,12.145,16.683,14.194,10.195,11.903,1.0,10.999,14.662
180,7.061,5.43,9.13,9.753,8.47,12.444,10.134,7.58,6.134,13.798,14.095,7.847,9.495,9.847,8.799,8.283999999999999,9.977,12.353,10.45,10.376,10.359000000000002,4.885,13.404000000000002,1.0,9.57,11.222
181,8.479,7.997000000000001,11.553,8.437000000000001,12.359000000000002,13.226,8.434,11.821,13.172,12.031,12.274,10.832,9.312,10.802,13.546,11.767,11.605,13.937,14.691,13.66,10.905,8.547,11.614,1.0,11.348,11.845
182,5.754,13.684,12.773,13.9,11.854,5.323,6.1720000000000015,7.612,7.802,10.81,12.74,8.361,9.861,9.764,13.008,17.24,11.014,13.474,12.657,13.162,8.179,6.516,12.701,1.0,10.624,12.071
183,9.046,8.177,9.729,8.987,11.512,10.643,12.198,11.429,14.202,12.074000000000002,12.569,6.541,6.674,10.563,11.35,10.473,12.667,11.437,13.423,12.054,9.664,6.308,11.43,2.0,10.572,11.576
184,5.445,6.755,16.423,12.853,15.624,14.126,14.27,11.965,7.665,14.481,14.800999999999998,8.896,11.488,11.8,10.395,11.458,10.448,16.691,13.87,10.207,13.668,6.7860000000000005,12.04,0.0,11.833,11.961
185,5.053,6.309,11.488,12.321,12.616,11.007,13.191,10.288,12.505999999999998,12.453,14.24,9.203,6.763,12.667,10.981,12.924,12.523,13.584,15.561,17.457,14.845,9.148,12.528,0.0,11.724,12.624
186,6.3870000000000005,6.792999999999998,9.55,11.380999999999998,12.031,10.973,10.915,10.7,10.224,14.25,13.224,5.671,6.856,8.708,8.706,8.247,11.148,14.64,14.248,14.642,8.806000000000003,4.782,14.453,1.0,10.319,12.046
187,7.862999999999999,8.707,11.626,8.499,12.035,13.986,12.214,11.8,10.695,14.684,12.898,8.065,9.96,11.875,8.373,10.71,12.489,14.398,14.863,10.914,11.969,8.623,16.191,2.0,11.454,12.052
188,7.992000000000001,6.638,10.58,11.809,10.73,13.771,12.44,10.075,9.998,12.864,12.303,10.248,9.338,11.187,9.705,9.444,11.213,14.488,14.486,11.98,12.249,8.075,12.783,1.0,11.061,11.208
189,8.607999999999999,7.474,10.265999999999998,12.220999999999998,12.206,13.598,8.708,8.418,10.505999999999998,14.003,15.297,7.742000000000001,7.152,10.353,8.77,8.935,12.095999999999998,12.517,14.629,10.871,14.923,7.791,13.042,1.0,10.875,12.253
190,10.024,9.057,10.571,8.17,14.712,13.039,14.456,11.479,7.428,11.92,13.86,8.086,10.863,9.437,12.937,13.074000000000002,12.555,14.263,15.248,13.867,12.543,12.161,12.635,0.0,11.843,13.317
191,6.505,9.67,13.112,9.896,12.969,17.516,15.3,12.735,13.824000000000002,14.207,14.622,10.697,12.05,13.611,11.283,13.105,11.119000000000002,17.444000000000006,15.318,16.032,12.519,11.390999999999998,13.884,0.0,12.992,13.658
192,6.091,6.6610000000000005,8.67,7.18,10.902,13.237,10.932,8.111,9.394,14.146,12.58,8.891,9.499,10.901,8.085,7.9689999999999985,11.306,14.431,13.439,13.173,12.455,7.319,10.71,2.0,10.264,12.158
193,4.895,7.271,6.45,7.7570000000000014,11.257,6.522,9.77,10.711,6.41,13.495,12.869000000000002,7.318,9.911,9.774,7.257999999999999,7.53,10.088,15.045,14.464,13.562,7.667999999999998,5.577000000000001,13.949000000000002,2.0,9.546,12.816
194,5.348,6.526,9.562,10.289,11.765,13.507,11.826,9.636,13.800999999999998,12.287,12.654000000000002,8.302999999999999,11.157,12.703,7.2189999999999985,10.812,13.736,13.264,13.173,13.684,14.675,8.386000000000001,11.414,0.0,11.119000000000002,12.745
195,5.926,12.355,15.401,11.847,11.492,15.625,14.208,11.477,15.345,12.646,12.722,11.755,9.996,13.388,8.883,10.626,11.565,13.762,14.653,14.558,12.956,8.113999999999999,13.157,0.0,12.281,13.379
196,5.681,4.5680000000000005,8.193999999999999,6.9129999999999985,9.094,11.308,9.636,12.151,8.599,14.209,14.032,7.797999999999999,5.4620000000000015,7.81,5.579,8.294,10.639,11.714,13.134,6.7429999999999986,8.447000000000001,5.565,13.049,2.0,9.07,12.09
197,5.265,8.562999999999999,12.002,8.142000000000001,12.287,12.248,11.104,9.061,11.113,12.697,11.402,10.043,10.105,11.222,9.994,10.392,11.666,13.117,14.874,10.543,10.654000000000002,6.007999999999999,11.567,2.0,10.612,11.95
198,9.113,5.41,7.947999999999999,7.9129999999999985,12.300999999999998,11.715,11.914,10.799,12.039,13.046,12.800999999999998,10.075,8.283,8.628,10.184,9.53,10.196,13.142,12.082,14.053,15.094,6.817,11.17,2.0,10.62,12.303
199,8.798,7.027,12.167,8.383,12.513,11.738,7.532999999999999,6.7120000000000015,7.98,13.323,12.872,9.293,8.536,12.986,9.108,11.526,10.627,14.178,13.079,12.367,12.48,7.051,13.041,2.0,10.579,11.654000000000002
200,5.93,4.878,8.619,6.876,9.347,11.35,9.844,11.768,9.007,13.869000000000002,14.21,7.835,6.127999999999999,8.397,5.222,8.877,10.567,11.278,13.672,7.52,9.245,5.25,13.053,2.0,9.25,11.909
201,4.773,10.149,11.637,9.058,13.572,16.847,12.936,13.592,13.779000000000002,13.281,14.138,9.095,6.632999999999999,13.649,10.349,12.558,10.742,13.857,15.526,13.809,13.377,7.497000000000001,12.873,2.0,11.901,14.052
202,10.155,12.265,15.3,15.271,15.032,17.408,14.692,12.216,15.483,13.569,13.140999999999998,11.324000000000002,11.414,15.577,9.656,12.58,15.967,17.223,16.719,16.727999999999998,14.888,9.772,13.463,1.0,13.906,14.914
203,8.562000000000001,7.441,10.05,12.583,12.257,13.383,8.861,8.243,10.542,14.042,15.228,7.435,6.995,9.974,9.315,8.179,11.872,12.611,14.892,10.597,14.981,7.2429999999999986,12.656,1.0,10.78,12.372
204,12.226,15.652,17.614,12.71,15.489,16.809,14.355,11.884,14.074000000000002,14.604,13.452,10.838,11.498,15.347,13.277,16.425,14.637,16.072,15.509,16.119,16.98,10.036,13.851,1.0,14.324000000000002,14.624
205,7.372999999999998,10.302,10.684,9.16,12.526,11.35,11.307,12.544,13.269,13.188,12.853,8.055,7.356,10.104,8.843,9.754,13.241,13.003,12.293,13.975,9.587,7.226,12.925999999999998,1.0,10.91,11.865
206,18.788,12.109000000000002,14.104,8.937999999999997,14.664,14.326,15.775,12.069,12.887,12.697,13.007,10.91,12.213,14.293,14.249,14.238,15.3,15.824000000000002,16.179000000000002,14.604,17.143,8.693999999999999,11.557,1.0,13.677,15.778
207,13.761,11.481,11.06,10.323,14.3,15.528,11.515999999999998,12.451,10.51,13.640999999999998,13.572,10.406,10.512,14.997,12.981,16.631,13.079,16.988,15.667,17.679000000000006,14.229,11.593,13.713,0.0,13.331,15.184
208,4.928,6.189,10.308,10.144,11.663,13.184,11.566,10.418,14.384,12.573,12.593,7.777,10.716,12.5,7.699,10.977,13.509,13.59,13.197,13.519,14.889,8.418,11.288,0.0,11.132,12.61
209,5.502000000000002,7.83,13.588,10.46,12.604,13.297,13.13,10.977,15.185,12.168,13.199000000000002,9.263,9.868,11.614,10.380999999999998,8.568,13.004,14.28,13.759,11.468,12.734000000000002,6.29,10.461,1.0,11.288,12.664
210,5.292999999999998,9.435,14.576,8.59,12.816,10.654000000000002,12.992,10.932,13.859000000000002,13.303,11.771,10.284,13.959,14.002,13.156,14.007,15.461,15.744000000000002,15.086,12.468,15.198,11.127,13.477,1.0,12.53,13.42
211,10.411,5.29,11.786,8.907,10.667,13.134,10.103,10.499,11.806,12.715,12.128,8.972999999999997,10.178,12.793,9.522,10.46,12.529000000000002,14.428,15.195,11.102,14.039,10.13,12.167,0.0,11.259,12.679
212,6.831,12.018,12.6,10.241,12.606,16.077,12.69,11.815,14.091,12.792,12.225,9.3,9.637,11.603,10.79,9.023,12.356,16.2,11.806,9.002,12.857,6.813,14.316,1.0,11.639,12.358
213,6.787000000000001,12.532,12.943,10.565,14.152,15.138,15.557,13.149,11.94,13.932,15.66,9.508,9.795,12.035,11.639,16.553,13.319,15.611,17.663,18.151,15.339,10.925,13.644,2.0,13.328,13.917
214,12.313,11.095999999999998,15.704,9.79,14.443,14.73,14.554,10.171,13.453,13.894,13.827,10.968,9.787,13.272,9.529,17.094,13.269,15.084,14.784,11.011,14.078,10.839,14.583,1.0,12.968,13.264
215,10.044,6.66,8.144,7.221,11.791,14.094,11.772,11.165,11.595,13.98,14.337,8.499,7.472,10.917,8.908999999999997,10.76,10.871,12.219,12.541,11.873,9.69,10.15,12.483,1.0,10.747,11.238
216,5.185,6.524,11.763,9.763,11.488,13.188,15.583,11.222,12.207,14.983,13.787,8.205,6.752000000000002,10.485,7.241,8.642999999999999,10.113,12.284,14.225,9.801,8.096,6.972,12.762,2.0,10.49,8.361
217,6.792999999999998,9.76,15.282,7.926,13.281,15.686,10.312,11.447,11.435,13.866,13.224,8.716000000000001,9.762,13.541,10.013,11.239,13.380999999999998,16.307000000000002,16.975,9.769,13.774,7.975,13.777,0.0,11.924,13.927
218,9.077,7.537000000000001,9.97,8.689,11.52,10.829,12.518,11.549,13.503,11.507,13.185,6.204,6.3210000000000015,10.465,11.209,10.528,12.728,11.171,13.636,12.055,9.002,5.909,11.794,2.0,10.474,11.653
219,6.4220000000000015,6.509,9.634,10.897,12.35,10.861,10.769,10.534,9.835,13.677,12.765,5.597,6.818,9.095,8.647,9.0,10.494000000000002,14.542,14.058,14.413,8.962,5.61,14.198,1.0,10.247,12.165
220,9.446,4.805,9.575,10.611,11.96,10.581,10.673,7.5070000000000014,5.664,12.536,14.258,7.617000000000001,8.992,10.538,8.823,16.345,12.27,13.791,13.764,14.146,13.165,4.583,13.156,0.0,10.644,12.487
221,6.612,8.62,5.215,11.795,11.079,13.007,8.779,8.655,6.88,14.352,12.647,9.905,9.303,13.183,9.915,9.025,14.342,12.435,14.504,11.634,6.565,7.907,13.336,2.0,10.422,12.925
222,9.22,4.682,9.442,10.865,10.463,12.2,9.632,9.415,11.298,12.074000000000002,11.408,6.84,6.142,9.953,7.8679999999999986,9.78,8.609,11.233,12.941,12.693,7.16,6.943,11.755,1.0,9.679,11.23
223,13.492,8.737,9.42,12.531,11.863,16.862000000000002,12.358,11.836,13.062,12.56,11.622,8.383,8.767999999999999,10.355,11.945,15.309,13.068,16.089000000000002,14.155,17.486,14.361,9.942,11.415,1.0,12.418,13.3
224,13.734000000000002,9.4,9.258,12.626,12.046,16.491,12.591,12.247,12.598,12.299,11.173,8.515,9.92,10.963,11.356,15.63,12.878,15.862,13.762,18.217,14.577,9.777,11.094,0.0,12.479,12.969
225,8.924,8.886000000000003,12.851,8.835,12.234000000000002,13.847,12.605,11.522,11.74,12.278,12.716,7.265,9.468,12.939,10.861,9.836,12.241,14.0,13.817,10.653,12.478,5.965,12.307,2.0,11.229,12.442
226,12.136,12.514,16.756,7.699,13.448,17.154,12.304,11.495,13.024,12.752,11.961,9.742,11.948,14.622,12.269,12.001,14.102,13.772,12.18,10.869000000000002,13.861,8.289,11.8,0.0,12.465,13.344
